,Date,Timestamp,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido
,,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,,ethereum,moonriver,solana,terra,Total,moonbeam,ethereum,ethereum,ethereum,moonriver,solana,terra,Total,Total,Total,Total,Total,Total,Total,moonbeam,ethereum,ethereum,ethereum,moonriver,solana,terra,Total,Total,Total,Total,Total,Total,Total,moonbeam
,,,TVL,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,,ethereum,WETH,MATIC,kusama,solana,terra-luna,ethereum,terra-luna,WETH,solana,kusama,MATIC,polkadot,polkadot,ethereum,WETH,MATIC,kusama,solana,terra-luna,ethereum,terra-luna,WETH,solana,kusama,MATIC,polkadot,polkadot
,26/12/2021,1640476800,6634045334.028997,,243349988.33145753,6380435349.33533,13257830671.695784,,,6634045334.028997,,,243349988.33145753,6380435349.33533,,6380435349.33533,6634045334.028997,243349988.33145753,,,,,,1617953.289424598,,,1257687.675494638,64585842.183777,,64585842.183777,1617953.289424598,1257687.675494638,,,,
,27/12/2021,1640563200,6578849444.2699585,,254195881.91972548,6401472055.166916,13234517381.3566,,,6578849444.2699585,,,254195881.91972548,6401472055.166916,,6401472055.166916,6578849444.269959,254195881.91972548,,,,,,1619544.6374022586,,,1283104.749481225,64168725.492852,,64168725.492852,1619544.6374022588,1283104.749481225,,,,
,28/12/2021,1640649600,6527787871.632109,,235662976.61416256,5900529654.179652,12663980502.425924,,,6527787871.632109,,,235662976.61416256,5900529654.179652,,5900529654.179652,6527787871.63211,235662976.61416256,,,,,,1622125.00102681,,,1217707.728074007,64205981.003043,,64205981.003043,1622125.0010268101,1217707.728074007,,,,
,29/12/2021,1640736000,6181299194.6341505,,216335792.69154063,5589730385.294504,11987365372.620193,,,6181299194.6341505,,,216335792.69154063,5589730385.294504,,5589730385.294504,6181299194.6341505,216335792.69154063,,,,,,1623713.6336048981,,,1218106.940830747,64264548.002926,,64264548.002926,1623713.6336048981,1218106.940830747,,,,
,30/12/2021,1640822400,5955058838.107114,,210760830.075358,5457395819.983488,11623215488.165958,,,5955058838.107114,,,210760830.075358,5457395819.983488,,5457395819.983488,5955058838.107113,210760830.075358,,,,,,1625603.9893393954,,,1222439.708110655,64676414.07897,,64676414.07897,1625603.9893393952,1222439.708110655,,,,
,31/12/2021,1640908800,6052535477.8462305,,212544720.39463177,5477827089.81998,11742907288.06084,,,6052535477.8462305,,,212544720.39463177,5477827089.81998,,5477827089.81998,6052535477.8462305,212544720.39463177,,,,,,1627213.7580005834,,,1234361.57961921,64726776.436488,,64726776.436488,1627213.7580005834,1234361.57961921,,,,
,01/01/2022,1640995200,6061955477.806449,,214900433.05719995,5652785731.920686,11929641642.784334,,,6061955477.806449,,,214900433.05719995,5652785731.920686,,5652785731.920686,6061955477.806448,214900433.05719995,,,,,,1629636.7775339799,,,1244501.002184387,64810659.618444,,64810659.618444,1629636.7775339796,1244501.002184387,,,,
,02/01/2022,1641081600,6156967128.274975,,222520195.34382707,6088004547.536767,12467491871.155567,,,6156967128.274975,,,222520195.34382707,6088004547.536767,,6088004547.536767,6156967128.274975,222520195.34382707,,,,,,1637848.4478729337,,,1240426.976664402,66397693.83288,,66397693.83288,1637848.4478729337,1240426.976664402,,,,
,03/01/2022,1641168000,6273106050.839203,,223525894.71479267,5994664697.127418,12491296642.681414,,,6273106050.839203,,,223525894.71479267,5994664697.127418,,5994664697.127418,6273106050.839203,223525894.71479267,,,,,,1640126.3476860577,,,1274741.344253166,66518693.931729,,66518693.931729,1640126.3476860577,1274741.344253166,,,,
,04/01/2022,1641254400,6216354681.538956,,215963801.62205508,5884067374.646316,12316385857.807325,,,6216354681.538956,,,215963801.62205508,5884067374.646316,,5884067374.646316,6216354681.538955,215963801.62205508,,,,,,1651384.092664287,,,1276004.73631938,66622139.658586,,66622139.658586,1651384.0926642867,1276004.73631938,,,,
,05/01/2022,1641340800,6352057206.80247,,209784092.19914302,5673449834.598762,12235291133.600374,,,6352057206.80247,,,209784092.19914302,5673449834.598762,,5673449834.598762,6352057206.80247,209784092.19914302,,,,,,1661380.8814243153,,,1242134.479241773,66410509.593805,,66410509.593805,1661380.8814243153,1242134.479241773,,,,
,06/01/2022,1641427200,5899802746.262664,,208527480.83580014,5254976688.378736,11363306915.4772,,,5899802746.262664,,,208527480.83580014,5254976688.378736,,5254976688.378736,5899802746.262664,208527480.83580014,,,,,,1664800.3573127147,,,1347163.775668972,66619887.023057,,66619887.023057,1664800.3573127147,1347163.775668972,,,,
,07/01/2022,1641513600,5648677448.473782,,203762033.80909947,5134088837.257183,10986528319.540064,,,5648677448.473782,,,203762033.80909947,5134088837.257183,,5134088837.257183,5648677448.473782,203762033.80909947,,,,,,1666251.9574855184,,,1386419.227115054,66728474.619927,,66728474.619927,1666251.9574855182,1386419.227115054,,,,
,08/01/2022,1641600000,5373094722.44467,,190008137.89075541,4677046830.961402,10240149691.296825,,,5373094722.44467,,,190008137.89075541,4677046830.961402,,4677046830.961402,5373094722.44467,190008137.89075541,,,,,,1672173.4829781374,,,1364216.957860105,66653082.955129,,66653082.955129,1672173.4829781374,1364216.957860105,,,,
,09/01/2022,1641686400,5179831118.121348,,197460540.98637256,4495954288.892706,9873245948.000425,,,5179831118.121348,,,197460540.98637256,4495954288.892706,,4495954288.892706,5179831118.121348,197460540.98637256,,,,,,1674906.0237538351,,,1371158.537506927,66824528.66963,,66824528.66963,1674906.0237538351,1371158.537506927,,,,
,10/01/2022,1641772800,5293881577.849102,,195263939.72287384,4866910381.835643,10356055899.40762,,,5293881577.849102,,,195263939.72287384,4866910381.835643,,4866910381.835643,5293881577.849102,195263939.72287384,,,,,,1676074.5853566888,,,1392057.743800341,66798111.197305,,66798111.197305,1676074.5853566888,1392057.743800341,,,,
,11/01/2022,1641859200,5171545554.831306,,189436797.66842034,4577869959.697656,9938852312.197382,,,5171545554.831306,,,189436797.66842034,4577869959.697656,,4577869959.697656,5171545554.831306,189436797.66842034,,,,,,1681136.4449978569,,,1395482.855752636,66625963.610794,,66625963.610794,1681136.4449978569,1395482.855752636,,,,
,12/01/2022,1641945600,5464703349.405924,,200267835.0425116,4905335566.063666,10570306750.5121,,,5464703349.405924,,,200267835.0425116,4905335566.063666,,4905335566.063666,5464703349.405924,200267835.0425116,,,,,,1683628.1304107548,,,1429769.651192344,66684822.812176,,66684822.812176,1683628.1304107548,1429769.651192344,,,,
,13/01/2022,1642032000,5693282451.26105,,218207729.81391913,5435698360.345047,11347188541.420017,,,5693282451.26105,,,218207729.81391913,5435698360.345047,,5435698360.345047,5693282451.26105,218207729.81391913,,,,,,1685480.2036985322,,,1443936.803956585,66761217.886822,,66761217.886822,1685480.2036985322,1443936.803956585,,,,
,14/01/2022,1642118400,5509612212.232726,,215322204.65280977,5240061034.465911,10964995451.351446,,,5509612212.232726,,,215322204.65280977,5240061034.465911,,5240061034.465911,5509612212.232726,215322204.65280977,,,,,,1688464.6798686907,,,1462488.654844867,66229285.066556,,66229285.066556,1688464.6798686907,1462488.654844867,,,,
,15/01/2022,1642204800,5590096956.371305,,219350341.34744152,5390624942.409848,11200072240.128595,,,5590096956.371305,,,219350341.34744152,5390624942.409848,,5390624942.409848,5590096956.371305,219350341.34744152,,,,,,1690311.5551114576,,,1499831.39382866,66232030.254452,,66232030.254452,1690311.5551114576,1499831.39382866,,,,
,16/01/2022,1642291200,5634254535.178472,,238074942.89133894,5753492980.388949,11625822458.45876,,,5634254535.178472,,,238074942.89133894,5753492980.388949,,5753492980.388949,5634254535.178472,238074942.89133894,,,,,,1692212.2513691077,,,1613520.453346926,66315041.267738,,66315041.267738,1692212.2513691077,1613520.453346926,,,,
,17/01/2022,1642377600,5667510344.048687,,240514456.90806916,5733605331.038785,11641630131.99554,,,5667510344.048687,,,240514456.90806916,5733605331.038785,,5733605331.038785,5667510344.048687,240514456.90806916,,,,,,1693700.1772289074,,,1627076.558707003,66284454.69409,,66284454.69409,1693700.1772289074,1627076.558707003,,,,
,18/01/2022,1642464000,5485998221.72202,,244206497.7016861,5215944272.594247,10946148992.017954,,,5485998221.72202,,,244206497.7016861,5215944272.594247,,5215944272.594247,5485998221.72202,244206497.7016861,,,,,,1696938.40220547,,,1726451.026523055,67060224.641222,,67060224.641222,1696938.40220547,1726451.026523055,,,,
,19/01/2022,1642550400,5382797836.341067,,245044461.16234392,5323724198.615854,10951566496.119265,,,5382797836.341067,,,245044461.16234392,5323724198.615854,,5323724198.615854,5382797836.341067,245044461.16234392,,,,,,1698579.3109312297,,,1742972.19690123,66939823.948395,,66939823.948395,1698579.31093123,1742972.19690123,,,,
,20/01/2022,1642636800,5284317784.697936,,237543939.1851983,5368214758.174915,10890076482.05805,,,5284317784.697936,,,237543939.1851983,5368214758.174915,,5368214758.174915,5284317784.697936,237543939.1851983,,,,,,1700641.3338797765,,,1744978.617389248,66968746.98322,,66968746.98322,1700641.3338797765,1744978.617389248,,,,
,21/01/2022,1642723200,5121313125.5919285,,224992225.247629,5266619057.942562,10612924408.78212,,,5121313125.5919285,,,224992225.247629,5266619057.942562,,5266619057.942562,5121313125.5919285,224992225.247629,,,,,,1702767.9927092101,,,1743179.865558449,67305035.88425,,67305035.88425,1702767.9927092101,1743179.865558449,,,,
,22/01/2022,1642809600,4379416553.08615,,195063088.28437677,4343681139.601702,8918160780.972227,,,4379416553.08615,,,195063088.28437677,4343681139.601702,,4343681139.601702,4379416553.08615,195063088.28437677,,,,,,1709307.4248023694,,,1746312.339161833,67490384.39406,,67490384.39406,1709307.4248023694,1746312.339161833,,,,
,23/01/2022,1642896000,4139636920.0209465,,172744556.64178494,4480602431.547178,8792983908.20991,,,4139636920.0209465,,,172744556.64178494,4480602431.547178,,4480602431.547178,4139636920.0209465,172744556.64178494,,,,,,1725431.0496546528,,,1772284.36074469,67024718.49734,,67024718.49734,1725431.0496546528,1772284.36074469,,,,
