,Date,Timestamp,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana
,,,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP
,,,solana-staking,solana,Total,staking,solana-staking,solana,solana,Total,Total,staking,solana-staking,solana,solana,Total,Total,staking
,,,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,nirvana-ana,tether,usd-coin,tether,usd-coin,nirvana-ana,nirvana-ana,tether,usd-coin,tether,usd-coin,nirvana-ana
,20/10/2022,1666224000,174320.64983020542,0.004718475,0.004718475,174320.64983020542,174320.64983020542,0.00051456,0.004203915,0.00051456,0.004203915,174320.64983020542,1891828.5491209999,0.000512,0.004183,0.000512,0.004183,1891828.5491209999
,21/10/2022,1666310400,172094.26003544327,0.004695,0.004695,172094.26003544327,172094.26003544327,0.000512,0.004183,0.000512,0.004183,172094.26003544327,1891956.553198,0.000512,0.004183,0.000512,0.004183,1891956.553198
,22/10/2022,1666396800,172595.1069579586,0.00469910364,0.00469910364,172595.1069579586,172595.1069579586,0.00051192064,0.004187183,0.00051192064,0.004187183,172595.1069579586,1890086.150926,0.000512,0.004183,0.000512,0.004183,1890086.150926
,23/10/2022,1666483200,173534.2571607276,0.004695,0.004695,173534.2571607276,173534.2571607276,0.000512,0.004183,0.000512,0.004183,173534.2571607276,1887123.9509849998,0.000512,0.004183,0.000512,0.004183,1887123.9509849998
,24/10/2022,1666569600,168996.7610463748,0.004693339349,0.004693339349,168996.7610463748,168996.7610463748,0.000512,0.004181339349,0.000512,0.004181339349,168996.7610463748,1886335.09372,0.000512,0.004183,0.000512,0.004183,1886335.09372
,25/10/2022,1666656000,154588.906017629,0.004699694999999999,0.004699694999999999,154588.906017629,154588.906017629,0.0005125119999999999,0.004187183,0.0005125119999999999,0.004187183,154588.906017629,1886334.7571460002,0.000512,0.004183,0.000512,0.004183,1886334.7571460002
,26/10/2022,1666742400,151802.37752961926,0.0005295119999999999,0.0005295119999999999,151802.37752961926,151802.37752961926,0.0005125119999999999,0.000017,0.0005125119999999999,0.000017,151802.37752961926,1885228.602489,0.000512,0.000017,0.000512,0.000017,1885228.602489
,27/10/2022,1666828800,149972.48615035412,0.000529,0.000529,149972.48615035412,149972.48615035412,0.000512,0.000017,0.000512,0.000017,149972.48615035412,1885379.170914,0.000512,0.000017,0.000512,0.000017,1885379.170914
,28/10/2022,1666915200,144614.48138435502,0.0005295289999999999,0.0005295289999999999,144614.48138435502,144614.48138435502,0.0005125119999999999,0.000017016999999999996,0.0005125119999999999,0.000017016999999999996,144614.48138435502,1880430.159084,0.000512,0.000017,0.000512,0.000017,1880430.159084
,29/10/2022,1667001600,141481.19039659703,0.000982444066,0.000982444066,141481.19039659703,141481.19039659703,0.00051187456,0.00047056950600000004,0.00051187456,0.00047056950600000004,141481.19039659703,1880398.5964459998,0.000512,0.000471,0.000512,0.000471,1880398.5964459998
,30/10/2022,1667088000,138467.58459559502,0.000983,0.000983,138467.58459559502,138467.58459559502,0.000512,0.000471,0.000512,0.000471,138467.58459559502,1880407.737898,0.000512,0.000471,0.000512,0.000471,1880407.737898
,31/10/2022,1667174400,138037.31736582695,0.00098292935,0.00098292935,138037.31736582695,138037.31736582695,0.000512,0.00047092935000000004,0.000512,0.00047092935000000004,138037.31736582695,1880412.453218,0.000512,0.000471,0.000512,0.000471,1880412.453218
,01/11/2022,1667260800,137321.21081396219,0.000982650989,0.000982650989,137321.21081396219,137321.21081396219,0.000512,0.00047065098900000003,0.000512,0.00047065098900000003,137321.21081396219,1879439.0038180002,0.000512,0.000471,0.000512,0.000471,1879439.0038180002
,02/11/2022,1667347200,110150.4191775452,0.00098283872,0.00098283872,110150.4191775452,110150.4191775452,0.00051183872,0.000471,0.00051183872,0.000471,110150.4191775452,1877041.37787,0.000512,0.000471,0.000512,0.000471,1877041.37787
,03/11/2022,1667433600,105316.19693888922,0.000982566336,0.000982566336,105316.19693888922,105316.19693888922,0.0005115663359999999,0.000471,0.0005115663359999999,0.000471,105316.19693888922,1874620.807029,0.000512,0.000471,0.000512,0.000471,1874620.807029
,04/11/2022,1667520000,103571.32241158534,0.000982875072,0.000982875072,103571.32241158534,103571.32241158534,0.000511875072,0.000471,0.000511875072,0.000471,103571.32241158534,1862860.577927,0.000512,0.000471,0.000512,0.000471,1862860.577927
,05/11/2022,1667606400,100819.4846816424,0.000976445744,0.000976445744,100819.4846816424,100819.4846816424,0.000509537792,0.000466907952,0.000509537792,0.000466907952,100819.4846816424,1862818.9032490002,0.000512,0.000471,0.000512,0.000471,1862818.9032490002
,06/11/2022,1667692800,103006.44494016307,0.000982312327,0.000982312327,103006.44494016307,103006.44494016307,0.000511364608,0.00047094771900000004,0.000511364608,0.00047094771900000004,103006.44494016307,1862819.099757,0.000512,0.000471,0.000512,0.000471,1862819.099757
,07/11/2022,1667779200,592486.0692169849,0.000983942,0.000983942,592486.0692169849,592486.0692169849,0.000512,0.000471942,0.000512,0.000471942,592486.0692169849,1861875.6496040002,0.000512,0.000471,0.000512,0.000471,1861875.6496040002
,08/11/2022,1667865600,391916.97533008223,0.000983983,0.000983983,391916.97533008223,391916.97533008223,0.0005125119999999999,0.00047147099999999995,0.0005125119999999999,0.00047147099999999995,391916.97533008223,1826658.907921,0.000512,0.000471,0.000512,0.000471,1826658.907921
,09/11/2022,1667952000,216575.83667496906,0.000982489024,0.000982489024,216575.83667496906,216575.83667496906,0.000511489024,0.000471,0.000511489024,0.000471,216575.83667496906,1826919.590331,0.000512,0.000471,0.000512,0.000471,1826919.590331
,10/11/2022,1668038400,197032.81134577308,0.000985134328,0.000985134328,197032.81134577308,197032.81134577308,0.000511779328,0.00047335499999999996,0.000511779328,0.00047335499999999996,197032.81134577308,1826678.144198,0.000512,0.000471,0.000512,0.000471,1826678.144198
,11/11/2022,1668124800,206102.72063533516,0.0013913642479999998,0.0013913642479999998,206102.72063533516,206102.72063533516,0.000511989248,0.000879375,0.000511989248,0.000879375,206102.72063533516,1826504.082199,0.000512,0.000875,0.000512,0.000875,1826504.082199
,12/11/2022,1668211200,173800.94480828178,0.001392036,0.001392036,173800.94480828178,173800.94480828178,0.0005135359999999999,0.0008785,0.0005135359999999999,0.0008785,173800.94480828178,1826676.3164849998,0.000512,0.000875,0.000512,0.000875,1826676.3164849998
,13/11/2022,1668297600,181287.5265333984,0.0013876346249999999,0.0013876346249999999,181287.5265333984,181287.5265333984,0.0005130239999999999,0.0008746106249999999,0.0005130239999999999,0.0008746106249999999,181287.5265333984,1826813.855048,0.000512,0.000875,0.000512,0.000875,1826813.855048
,14/11/2022,1668384000,145412.43437066805,0.0013855715639999999,0.0013855715639999999,145412.43437066805,145412.43437066805,0.000511576064,0.0008739955,0.000511576064,0.0008739955,145412.43437066805,1826972.991892,0.000512,0.000875,0.000512,0.000875,1826972.991892
,15/11/2022,1668470400,146183.64864768178,0.0013880239999999999,0.0013880239999999999,146183.64864768178,146183.64864768178,0.0005130239999999999,0.000875,0.0005130239999999999,0.000875,146183.64864768178,1817933.2518489999,0.000512,0.000875,0.000512,0.000875,1817933.2518489999
,16/11/2022,1668556800,233070.53516284522,0.000199132,0.000199132,233070.53516284522,233070.53516284522,0.000067,0.000132132,0.000067,0.000132132,233070.53516284522,1818022.895186,0.000067,0.000132,0.000067,0.000132,1818022.895186
,17/11/2022,1668643200,221011.62718267183,0.00019898586300000001,0.00019898586300000001,221011.62718267183,221011.62718267183,0.000066985863,0.000132,0.000066985863,0.000132,221011.62718267183,1817425.207288,0.000067,0.000132,0.000067,0.000132,1817425.207288
,18/11/2022,1668729600,250644.74518750267,0.00019877595300000003,0.00019877595300000003,250644.74518750267,250644.74518750267,0.00006692194500000001,0.000131854008,0.00006692194500000001,0.000131854008,250644.74518750267,1817425.207288,0.000067,0.000132,0.000067,0.000132,1817425.207288
,19/11/2022,1668816000,218449.16113037334,0.00019933100000000002,0.00019933100000000002,218449.16113037334,218449.16113037334,0.000067067,0.00013226400000000002,0.000067067,0.00013226400000000002,218449.16113037334,1817426.068291,0.000067,0.000132,0.000067,0.000132,1817426.068291
,20/11/2022,1668902400,202200.7937962988,0.000199132,0.000199132,202200.7937962988,202200.7937962988,0.000067,0.000132132,0.000067,0.000132132,202200.7937962988,1817437.20605,0.000067,0.000132,0.000067,0.000132,1817437.20605
,21/11/2022,1668988800,197493.93367635037,0.000199059171,0.000199059171,197493.93367635037,197493.93367635037,0.000066927171,0.000132132,0.000066927171,0.000132132,197493.93367635037,1817439.987451,0.000067,0.000132,0.000067,0.000132,1817439.987451
,22/11/2022,1669075200,193612.01153722365,0.000199199,0.000199199,193612.01153722365,193612.01153722365,0.000067067,0.000132132,0.000067067,0.000132132,193612.01153722365,1817441.204705,0.000067,0.000132,0.000067,0.000132,1817441.204705
,23/11/2022,1669161600,205055.9363364398,0.00019933100000000002,0.00019933100000000002,205055.9363364398,205055.9363364398,0.000067067,0.00013226400000000002,0.000067067,0.00013226400000000002,205055.9363364398,1817452.859593,0.000067,0.000132,0.000067,0.000132,1817452.859593
,24/11/2022,1669248000,172647.37096012832,0.00019926400000000002,0.00019926400000000002,172647.37096012832,172647.37096012832,0.000067,0.00013226400000000002,0.000067,0.00013226400000000002,172647.37096012832,1817455.533614,0.000067,0.000132,0.000067,0.000132,1817455.533614
,25/11/2022,1669334400,178177.9195996755,0.000199199,0.000199199,178177.9195996755,178177.9195996755,0.000067067,0.000132132,0.000067067,0.000132132,178177.9195996755,1817455.854419,0.000067,0.000132,0.000067,0.000132,1817455.854419
,26/11/2022,1669420800,185153.4238275881,0.000198956833,0.000198956833,185153.4238275881,185153.4238275881,0.000066968845,0.000131987988,0.000066968845,0.000131987988,185153.4238275881,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,27/11/2022,1669507200,184450.0679991584,0.000199132,0.000199132,184450.0679991584,184450.0679991584,0.000067,0.000132132,0.000067,0.000132132,184450.0679991584,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,28/11/2022,1669593600,185006.20981698655,0.000199132,0.000199132,185006.20981698655,185006.20981698655,0.000067,0.000132132,0.000067,0.000132132,185006.20981698655,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,29/11/2022,1669680000,178412.47610757317,0.000199199,0.000199199,178412.47610757317,178412.47610757317,0.000067067,0.000132132,0.000067067,0.000132132,178412.47610757317,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,30/11/2022,1669766400,179121.28430676588,0.000199926,0.000199926,179121.28430676588,179121.28430676588,0.000067134,0.000132792,0.000067134,0.000132792,179121.28430676588,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,01/12/2022,1669852800,178930.45133006014,0.00019959699999999998,0.00019959699999999998,178930.45133006014,178930.45133006014,0.000067201,0.00013239599999999998,0.000067201,0.00013239599999999998,178930.45133006014,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,02/12/2022,1669939200,196910.5526495824,0.00019952999999999998,0.00019952999999999998,196910.5526495824,196910.5526495824,0.000067134,0.00013239599999999998,0.000067134,0.00013239599999999998,196910.5526495824,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,03/12/2022,1670025600,162420.67265963258,0.00019901948000000002,0.00019901948000000002,162420.67265963258,162420.67265963258,0.000067067,0.00013195248000000002,0.000067067,0.00013195248000000002,162420.67265963258,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,04/12/2022,1670112000,161377.45238697453,0.00019898746000000003,0.00019898746000000003,161377.45238697453,161377.45238697453,0.000067,0.00013198746000000003,0.000067,0.00013198746000000003,161377.45238697453,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,05/12/2022,1670198400,170284.80875682985,0.00019939800000000002,0.00019939800000000002,170284.80875682985,170284.80875682985,0.000067134,0.00013226400000000002,0.000067134,0.00013226400000000002,170284.80875682985,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,06/12/2022,1670284800,161253.86531634605,0.000199199,0.000199199,161253.86531634605,161253.86531634605,0.000067067,0.000132132,0.000067067,0.000132132,161253.86531634605,1817456.921007,0.000067,0.000132,0.000067,0.000132,1817456.921007
,07/12/2022,1670371200,161278.98611878653,0.000198972752,0.000198972752,161278.98611878653,161278.98611878653,0.000067067,0.000131905752,0.000067067,0.000131905752,161278.98611878653,1815530.108392,0.000067,0.000132,0.000067,0.000132,1815530.108392
,08/12/2022,1670457600,161891.8674988747,0.000199199,0.000199199,161891.8674988747,161891.8674988747,0.000067067,0.000132132,0.000067067,0.000132132,161891.8674988747,1815704.7564980001,0.000067,0.000132,0.000067,0.000132,1815704.7564980001
,09/12/2022,1670544000,197518.14485011247,0.000198906676,0.000198906676,197518.14485011247,197518.14485011247,0.000067,0.000131906676,0.000067,0.000131906676,197518.14485011247,1815707.829809,0.000067,0.000132,0.000067,0.000132,1815707.829809
,10/12/2022,1670630400,192459.7939621965,0.00019894752100000002,0.00019894752100000002,192459.7939621965,192459.7939621965,0.000066999397,0.00013194812400000002,0.000066999397,0.00013194812400000002,192459.7939621965,1815367.2897949999,0.000067,0.000132,0.000067,0.000132,1815367.2897949999
,11/12/2022,1670716800,201290.27648778597,0.000199017896,0.000199017896,201290.27648778597,201290.27648778597,0.000067067,0.000131950896,0.000067067,0.000131950896,201290.27648778597,1815372.124059,0.000067,0.000132,0.000067,0.000132,1815372.124059
,12/12/2022,1670803200,200985.49742811348,0.000199067,0.000199067,200985.49742811348,200985.49742811348,0.000067067,0.000132,0.000067067,0.000132,200985.49742811348,1815373.961758,0.000067,0.000132,0.000067,0.000132,1815373.961758
,13/12/2022,1670889600,197117.42250422738,0.000198994439,0.000198994439,197117.42250422738,197117.42250422738,0.000066994439,0.000132,0.000066994439,0.000132,197117.42250422738,1814643.1103440002,0.000067,0.000132,0.000067,0.000132,1814643.1103440002
,14/12/2022,1670976000,197134.03149176916,0.000198952003,0.000198952003,197134.03149176916,197134.03149176916,0.000066998995,0.000131953008,0.000066998995,0.000131953008,197134.03149176916,1806100.206981,0.000067,0.000132,0.000067,0.000132,1806100.206981
,15/12/2022,1671062400,201067.8767728593,0.000198970469,0.000198970469,201067.8767728593,201067.8767728593,0.000066980369,0.0001319901,0.000066980369,0.0001319901,201067.8767728593,1806101.6354780002,0.000067,0.000132,0.000067,0.000132,1806101.6354780002
,16/12/2022,1671148800,196600.41265574622,0.000199128382,0.000199128382,196600.41265574622,196600.41265574622,0.000066996382,0.000132132,0.000066996382,0.000132132,196600.41265574622,1805462.409137,0.000067,0.000132,0.000067,0.000132,1805462.409137
,17/12/2022,1671235200,198514.93171385024,0.000199199,0.000199199,198514.93171385024,198514.93171385024,0.000067067,0.000132132,0.000067067,0.000132132,198514.93171385024,1805419.778217,0.000067,0.000132,0.000067,0.000132,1805419.778217
,18/12/2022,1671321600,199941.711157252,0.000199067,0.000199067,199941.711157252,199941.711157252,0.000067067,0.000132,0.000067067,0.000132,199941.711157252,1805407.9710080002,0.000067,0.000132,0.000067,0.000132,1805407.9710080002
,19/12/2022,1671408000,263290.362825833,0.00019899854800000001,0.00019899854800000001,263290.362825833,263290.362825833,0.000067,0.000131998548,0.000067,0.000131998548,263290.362825833,1805448.517982,0.000067,0.000132,0.000067,0.000132,1805448.517982
,20/12/2022,1671494400,192031.63081463813,0.000199067,0.000199067,192031.63081463813,192031.63081463813,0.000067067,0.000132,0.000067067,0.000132,192031.63081463813,1805555.2184610001,0.000067,0.000132,0.000067,0.000132,1805555.2184610001
,21/12/2022,1671580800,181473.14357296965,0.000199023648,0.000199023648,181473.14357296965,181473.14357296965,0.000067134,0.000131889648,0.000067134,0.000131889648,181473.14357296965,1805559.195019,0.000067,0.000132,0.000067,0.000132,1805559.195019
,22/12/2022,1671667200,178602.32999579216,0.00019933100000000002,0.00019933100000000002,178602.32999579216,178602.32999579216,0.000067067,0.00013226400000000002,0.000067067,0.00013226400000000002,178602.32999579216,1805559.453242,0.000067,0.000132,0.000067,0.000132,1805559.453242
,23/12/2022,1671753600,178195.18241993253,0.000199199,0.000199199,178195.18241993253,178195.18241993253,0.000067067,0.000132132,0.000067067,0.000132132,178195.18241993253,1806062.762073,0.000067,0.000132,0.000067,0.000132,1806062.762073
,24/12/2022,1671840000,187723.98605399104,0.000199067,0.000199067,187723.98605399104,187723.98605399104,0.000067067,0.000132,0.000067067,0.000132,187723.98605399104,1806062.92083,0.000067,0.000132,0.000067,0.000132,1806062.92083
,25/12/2022,1671926400,198217.2185675201,0.000199199,0.000199199,198217.2185675201,198217.2185675201,0.000067067,0.000132132,0.000067067,0.000132132,198217.2185675201,1806062.984096,0.000067,0.000132,0.000067,0.000132,1806062.984096
,26/12/2022,1672012800,195882.3837333295,0.00019933100000000002,0.00019933100000000002,195882.3837333295,195882.3837333295,0.000067067,0.00013226400000000002,0.000067067,0.00013226400000000002,195882.3837333295,1806100.01967,0.000067,0.000132,0.000067,0.000132,1806100.01967
,27/12/2022,1672099200,178302.63097917748,0.000199199,0.000199199,178302.63097917748,178302.63097917748,0.000067067,0.000132132,0.000067067,0.000132132,178302.63097917748,1806108.374822,0.000067,0.000132,0.000067,0.000132,1806108.374822
,28/12/2022,1672185600,178057.07587871503,0.00019888103200000002,0.00019888103200000002,178057.07587871503,178057.07587871503,0.000066971056,0.00013190997600000002,0.000066971056,0.00013190997600000002,178057.07587871503,1804864.231341,0.000067,0.000132,0.000067,0.000132,1804864.231341
,29/12/2022,1672272000,179172.5223739675,0.000199,0.000199,179172.5223739675,179172.5223739675,0.000067,0.000132,0.000067,0.000132,179172.5223739675,1798433.3802480001,0.000067,0.000132,0.000067,0.000132,1798433.3802480001
,30/12/2022,1672358400,176533.51602210078,0.000199067,0.000199067,176533.51602210078,176533.51602210078,0.000067067,0.000132,0.000067067,0.000132,176533.51602210078,1793729.9046109999,0.000067,0.000132,0.000067,0.000132,1793729.9046109999
,31/12/2022,1672444800,176629.3858178916,0.000199,0.000199,176629.3858178916,176629.3858178916,0.000067,0.000132,0.000067,0.000132,176629.3858178916,1800136.42293,0.000067,0.000132,0.000067,0.000132,1800136.42293
,01/01/2023,1672531200,172691.48962112216,0.000199199,0.000199199,172691.48962112216,172691.48962112216,0.000067067,0.000132132,0.000067067,0.000132132,172691.48962112216,1800032.204352,0.000067,0.000132,0.000067,0.000132,1800032.204352
,02/01/2023,1672617600,171766.17740349757,0.000198987064,0.000198987064,171766.17740349757,171766.17740349757,0.000067,0.000131987064,0.000067,0.000131987064,171766.17740349757,1800106.659018,0.000067,0.000132,0.000067,0.000132,1800106.659018
,03/01/2023,1672704000,172838.45838704047,0.000199,0.000199,172838.45838704047,172838.45838704047,0.000067,0.000132,0.000067,0.000132,172838.45838704047,1800156.83696,0.000067,0.000132,0.000067,0.000132,1800156.83696
,04/01/2023,1672790400,178777.4973294706,0.000199,0.000199,178777.4973294706,178777.4973294706,0.000067,0.000132,0.000067,0.000132,178777.4973294706,1800214.45518,0.000067,0.000132,0.000067,0.000132,1800214.45518
,05/01/2023,1672876800,177370.74654453734,0.000199199,0.000199199,177370.74654453734,177370.74654453734,0.000067067,0.000132132,0.000067067,0.000132132,177370.74654453734,1800188.234373,0.000067,0.000132,0.000067,0.000132,1800188.234373
,06/01/2023,1672963200,177979.5197987339,0.000199132,0.000199132,177979.5197987339,177979.5197987339,0.000067,0.000132132,0.000067,0.000132132,177979.5197987339,1800191.3661659998,0.000067,0.000132,0.000067,0.000132,1800191.3661659998
,07/01/2023,1673049600,212630.91497773942,0.000199,0.000199,212630.91497773942,212630.91497773942,0.000067,0.000132,0.000067,0.000132,212630.91497773942,1801468.372795,0.000067,0.000132,0.000067,0.000132,1801468.372795
,08/01/2023,1673136000,211823.86420176728,0.000199199,0.000199199,211823.86420176728,211823.86420176728,0.000067067,0.000132132,0.000067067,0.000132132,211823.86420176728,1801468.432795,0.000067,0.000132,0.000067,0.000132,1801468.432795
,09/01/2023,1673222400,197352.7082731558,0.000198957187,0.000198957187,197352.7082731558,197352.7082731558,0.000066957187,0.000132,0.000066957187,0.000132,197352.7082731558,1801468.797849,0.000067,0.000132,0.000067,0.000132,1801468.797849
,10/01/2023,1673308800,199321.75684050197,0.000199132,0.000199132,199321.75684050197,199321.75684050197,0.000067,0.000132132,0.000067,0.000132132,199321.75684050197,1801469.188031,0.000067,0.000132,0.000067,0.000132,1801469.188031
,11/01/2023,1673395200,198311.64612891967,0.00019881311000000002,0.00019881311000000002,198311.64612891967,198311.64612891967,0.000066966098,0.00013184701200000002,0.000066966098,0.00013184701200000002,198311.64612891967,1801424.759996,0.000067,0.000132,0.000067,0.000132,1801424.759996
,12/01/2023,1673481600,198810.693742796,0.00020019000000000002,0.00020019000000000002,198810.693742796,198810.693742796,0.000067134,0.00013305600000000002,0.000067134,0.00013305600000000002,198810.693742796,1801719.096858,0.000067,0.000132,0.000067,0.000132,1801719.096858
,13/01/2023,1673568000,197722.52949839353,0.000199129253,0.000199129253,197722.52949839353,197722.52949839353,0.000066997253,0.000132132,0.000066997253,0.000132132,197722.52949839353,1801719.7719939998,0.000067,0.000132,0.000067,0.000132,1801719.7719939998
,14/01/2023,1673654400,198275.8159375157,0.00019946500000000002,0.00019946500000000002,198275.8159375157,198275.8159375157,0.000067201,0.00013226400000000002,0.000067201,0.00013226400000000002,198275.8159375157,1801721.2119939998,0.000067,0.000132,0.000067,0.000132,1801721.2119939998
,15/01/2023,1673740800,195517.95040073656,0.00019933100000000002,0.00019933100000000002,195517.95040073656,195517.95040073656,0.000067067,0.00013226400000000002,0.000067067,0.00013226400000000002,195517.95040073656,1800415.76486,0.000067,0.000132,0.000067,0.000132,1800415.76486
,16/01/2023,1673827200,197399.51606825626,0.000199729,0.000199729,197399.51606825626,197399.51606825626,0.000067201,0.000132528,0.000067201,0.000132528,197399.51606825626,1800416.961431,0.000067,0.000132,0.000067,0.000132,1800416.961431
,17/01/2023,1673913600,196567.866144068,0.03748688342,0.03748688342,196567.866144068,196567.866144068,0.00006688342,0.03742,0.00006688342,0.03742,196567.866144068,1800451.250209,0.000067,0.03742,0.000067,0.03742,1800451.250209
,18/01/2023,1674000000,192686.1500702401,0.000676733193,0.000676733193,192686.1500702401,192686.1500702401,0.000066991223,0.00060974197,0.000066991223,0.00060974197,192686.1500702401,1800451.781148,0.000067,0.00061,0.000067,0.00061,1800451.781148
,19/01/2023,1674086400,192932.1079775032,0.000676879815,0.000676879815,192932.1079775032,192932.1079775032,0.000066989615,0.0006098902,0.000066989615,0.0006098902,192932.1079775032,1800814.926612,0.000067,0.00061,0.000067,0.00061,1800814.926612
,20/01/2023,1674172800,192962.7437490803,0.0006768840999999999,0.0006768840999999999,192962.7437490803,192962.7437490803,0.000067,0.0006098840999999999,0.000067,0.0006098840999999999,192962.7437490803,1800815.1311589999,0.000067,0.00061,0.000067,0.00061,1800815.1311589999
,21/01/2023,1674259200,193638.18831406423,0.000676336998,0.000676336998,193638.18831406423,193638.18831406423,0.000066970788,0.00060936621,0.000066970788,0.00060936621,193638.18831406423,1800816.42283,0.000067,0.00061,0.000067,0.00061,1800816.42283
,22/01/2023,1674345600,193996.88544539743,0.0006783539999999999,0.0006783539999999999,193996.88544539743,193996.88544539743,0.000067134,0.00061122,0.000067134,0.00061122,193996.88544539743,1800819.529416,0.000067,0.00061,0.000067,0.00061,1800819.529416
,23/01/2023,1674432000,188621.45156254136,0.0006776769999999999,0.0006776769999999999,188621.45156254136,188621.45156254136,0.000067067,0.0006106099999999999,0.000067067,0.0006106099999999999,188621.45156254136,1800819.647921,0.000067,0.00061,0.000067,0.00061,1800819.647921
,24/01/2023,1674518400,192181.14673929833,0.000676998928,0.000676998928,192181.14673929833,192181.14673929833,0.000066998928,0.00061,0.000066998928,0.00061,192181.14673929833,1800814.725956,0.000067,0.00061,0.000067,0.00061,1800814.725956
,25/01/2023,1674604800,192414.35066304784,0.0006764571,0.0006764571,192414.35066304784,192414.35066304784,0.000067,0.0006094571,0.000067,0.0006094571,192414.35066304784,1800839.992354,0.000067,0.00061,0.000067,0.00061,1800839.992354
,26/01/2023,1674691200,192102.8117448106,0.000674747589,0.000674747589,192102.8117448106,192102.8117448106,0.00006693748900000001,0.0006078101,0.00006693748900000001,0.0006078101,192102.8117448106,1800840.052354,0.000067,0.00061,0.000067,0.00061,1800840.052354
,27/01/2023,1674777600,191936.99202030167,0.000677067,0.000677067,191936.99202030167,191936.99202030167,0.000067067,0.00061,0.000067067,0.00061,191936.99202030167,1800855.612354,0.000067,0.00061,0.000067,0.00061,1800855.612354
