,Date,Timestamp,Liquity,Liquity,Liquity,Liquity,Liquity,Liquity
,,,CDP,CDP,CDP,CDP,CDP,CDP
,,,ethereum,Total,ethereum,Total,ethereum,Total
,,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens,Tokens
,,,,,WETH,WETH,WETH,WETH
,30/09/2022,1664496000,426057333.24594134,426057333.24594134,426057333.24594134,426057333.24594134,319407.2518524187,319407.2518524187
,01/10/2022,1664582400,425784950.71570224,425784950.71570224,425784950.71570224,425784950.71570224,320712.9681051071,320712.9681051071
,02/10/2022,1664668800,420678968.49479115,420678968.49479115,420678968.49479115,420678968.49479115,320659.01007286354,320659.01007286354
,03/10/2022,1664755200,397930893.2578633,397930893.2578633,397930893.2578633,397930893.2578633,310454.210394894,310454.210394894
,04/10/2022,1664841600,413070493.4185412,413070493.4185412,413070493.4185412,413070493.4185412,311781.9057104027,311781.9057104027
,05/10/2022,1664928000,422520689.06873274,422520689.06873274,422520689.06873274,422520689.06873274,311968.43482115876,311968.43482115876
,06/10/2022,1665014400,426325310.2379565,426325310.2379565,426325310.2379565,426325310.2379565,312828.1346907907,312828.1346907907
,07/10/2022,1665100800,430653206.0233983,430653206.0233983,430653206.0233983,430653206.0233983,317417.6378844865,317417.6378844865
,08/10/2022,1665187200,423884616.4074411,423884616.4074411,423884616.4074411,423884616.4074411,317706.9527862697,317706.9527862697
,09/10/2022,1665273600,417654505.3105674,417654505.3105674,417654505.3105674,417654505.3105674,318014.27322401805,318014.27322401805
,10/10/2022,1665360000,422316196.1620314,422316196.1620314,422316196.1620314,422316196.1620314,318013.973224018,318013.973224018
,11/10/2022,1665446400,413067177.30092335,413067177.30092335,413067177.30092335,413067177.30092335,322202.77322401805,322202.77322401805
,12/10/2022,1665532800,415041302.93552166,415041302.93552166,415041302.93552166,415041302.93552166,322349.65860395454,322349.65860395454
,13/10/2022,1665619200,423310752.49361366,423310752.49361366,423310752.49361366,423310752.49361366,323193.1803434406,323193.1803434406
,14/10/2022,1665705600,412790067.42194545,412790067.42194545,412790067.42194545,412790067.42194545,320302.6711324504,320302.6711324504
,15/10/2022,1665792000,416546572.2547269,416546572.2547269,416546572.2547269,416546572.2547269,321238.36248812504,321238.36248812504
,16/10/2022,1665878400,410870518.4113506,410870518.4113506,410870518.4113506,410870518.4113506,321525.11848636065,321525.11848636065
,17/10/2022,1665964800,418517092.6374073,418517092.6374073,418517092.6374073,418517092.6374073,320884.7105925255,320884.7105925255
,18/10/2022,1666051200,428392314.7532413,428392314.7532413,428392314.7532413,428392314.7532413,321316.7282359075,321316.7282359075
,19/10/2022,1666137600,419161476.9995841,419161476.9995841,419161476.9995841,419161476.9995841,321457.64145557623,321457.64145557623
,20/10/2022,1666224000,412267703.56735104,412267703.56735104,412267703.56735104,412267703.56735104,321649.4141257137,321649.4141257137
,21/10/2022,1666310400,416081855.5835307,416081855.5835307,416081855.5835307,416081855.5835307,323715.97611783026,323715.97611783026
,22/10/2022,1666396800,423493772.2900612,423493772.2900612,423493772.2900612,423493772.2900612,324136.27876134583,324136.27876134583
,23/10/2022,1666483200,427356421.2648504,427356421.2648504,427356421.2648504,427356421.2648504,325671.8877520331,325671.8877520331
,24/10/2022,1666569600,443976500.68374455,443976500.68374455,443976500.68374455,443976500.68374455,325897.3667594578,325897.3667594578
,25/10/2022,1666656000,438304695.7164586,438304695.7164586,438304695.7164586,438304695.7164586,326105.0070059809,326105.0070059809
,26/10/2022,1666742400,480452708.14771086,480452708.14771086,480452708.14771086,480452708.14771086,327357.4496635557,327357.4496635557
,27/10/2022,1666828800,510032548.8944303,510032548.8944303,510032548.8944303,510032548.8944303,326893.65026818326,326893.65026818326
,28/10/2022,1666915200,497797362.7074954,497797362.7074954,497797362.7074954,497797362.7074954,327285.09898651234,327285.09898651234
,29/10/2022,1667001600,505643795.4698323,505643795.4698323,505643795.4698323,505643795.4698323,326146.05347779376,326146.05347779376
,30/10/2022,1667088000,528961428.5298643,528961428.5298643,528961428.5298643,528961428.5298643,328237.5822390441,328237.5822390441
,31/10/2022,1667174400,520275418.7232569,520275418.7232569,520275418.7232569,520275418.7232569,329238.2288280621,329238.2288280621
,01/11/2022,1667260800,516606486.1235406,516606486.1235406,516606486.1235406,516606486.1235406,329357.0962133594,329357.0962133594
,02/11/2022,1667347200,523675373.4580334,523675373.4580334,523675373.4580334,523675373.4580334,330030.17076290114,330030.17076290114
,03/11/2022,1667433600,507437014.17600095,507437014.17600095,507437014.17600095,507437014.17600095,330240.08940432325,330240.08940432325
,04/11/2022,1667520000,510200678.61666965,510200678.61666965,510200678.61666965,510200678.61666965,331557.49845117604,331557.49845117604
,05/11/2022,1667606400,551998056.337792,551998056.337792,551998056.337792,551998056.337792,335017.3616912319,335017.3616912319
,06/11/2022,1667692800,544024183.594568,544024183.594568,544024183.594568,544024183.594568,334078.9494142014,334078.9494142014
,07/11/2022,1667779200,526743332.02068716,526743332.02068716,526743332.02068716,526743332.02068716,334457.19910896244,334457.19910896244
,08/11/2022,1667865600,525891870.490611,525891870.490611,525891870.490611,525891870.490611,335114.52344092616,335114.52344092616
,09/11/2022,1667952000,446094648.01466316,446094648.01466316,446094648.01466316,446094648.01466316,337186.7119287849,337186.7119287849
,10/11/2022,1668038400,391512064.6375219,391512064.6375219,391512064.6375219,391512064.6375219,344474.1231248268,344474.1231248268
,11/11/2022,1668124800,442840042.4189886,442840042.4189886,442840042.4189886,442840042.4189886,342978.4398672423,342978.4398672423
,12/11/2022,1668211200,432928121.1072925,432928121.1072925,432928121.1072925,432928121.1072925,339165.74962379446,339165.74962379446
,13/11/2022,1668297600,426150467.8410535,426150467.8410535,426150467.8410535,426150467.8410535,338811.6108071789,338811.6108071789
,14/11/2022,1668384000,410981215.217142,410981215.217142,410981215.217142,410981215.217142,339608.9898998,339608.9898998
,15/11/2022,1668470400,426098258.1975763,426098258.1975763,426098258.1975763,426098258.1975763,342308.08512152854,342308.08512152854
,16/11/2022,1668556800,443901212.3428145,443901212.3428145,443901212.3428145,443901212.3428145,353849.94088658696,353849.94088658696
,17/11/2022,1668643200,432348656.6861275,432348656.6861275,432348656.6861275,432348656.6861275,353795.4523916168,353795.4523916168
,18/11/2022,1668729600,427200719.1639598,427200719.1639598,427200719.1639598,427200719.1639598,353210.23841978353,353210.23841978353
,19/11/2022,1668816000,439581868.44406235,439581868.44406235,439581868.44406235,439581868.44406235,363374.8871177317,363374.8871177317
,20/11/2022,1668902400,444021971.88206774,444021971.88206774,444021971.88206774,444021971.88206774,363654.3586257721,363654.3586257721
,21/11/2022,1668988800,414621124.56696635,414621124.56696635,414621124.56696635,414621124.56696635,363798.4772896081,363798.4772896081
,22/11/2022,1669075200,405867310.8256653,405867310.8256653,405867310.8256653,405867310.8256653,365001.71843021805,365001.71843021805
,23/11/2022,1669161600,394520275.5202299,394520275.5202299,394520275.5202299,394520275.5202299,347117.8604915094,347117.8604915094
,24/11/2022,1669248000,409456351.76877975,409456351.76877975,409456351.76877975,409456351.76877975,346213.52682386443,346213.52682386443
,25/11/2022,1669334400,414356496.949125,414356496.949125,414356496.949125,414356496.949125,345833.1221302393,345833.1221302393
,26/11/2022,1669420800,417443890.2172519,417443890.2172519,417443890.2172519,417443890.2172519,346142.0826186385,346142.0826186385
,27/11/2022,1669507200,417089499.517681,417089499.517681,417089499.517681,417089499.517681,346172.5839663372,346172.5839663372
,28/11/2022,1669593600,414809852.3322198,414809852.3322198,414809852.3322198,414809852.3322198,346171.0554563372,346171.0554563372
,29/11/2022,1669680000,405949388.5583122,405949388.5583122,405949388.5583122,405949388.5583122,348248.1522174096,348248.1522174096
,30/11/2022,1669766400,445688980.0123267,445688980.0123267,445688980.0123267,445688980.0123267,348884.1068771296,348884.1068771296
,01/12/2022,1669852800,448879115.3773913,448879115.3773913,448879115.3773913,448879115.3773913,346922.16137182544,346922.16137182544
,02/12/2022,1669939200,444759077.15240717,444759077.15240717,444759077.15240717,444759077.15240717,346561.0138718255,346561.0138718255
,03/12/2022,1670025600,445821198.79763824,445821198.79763824,445821198.79763824,445821198.79763824,345624.6211315902,345624.6211315902
,04/12/2022,1670112000,432487790.2241822,432487790.2241822,432487790.2241822,432487790.2241822,345605.91839808703,345605.91839808703
,05/12/2022,1670198400,447021268.50979966,447021268.50979966,447021268.50979966,447021268.50979966,345906.02057524427,345906.02057524427
,06/12/2022,1670284800,440145637.43990946,440145637.43990946,440145637.43990946,440145637.43990946,348194.44769311236,348194.44769311236
,07/12/2022,1670371200,441054066.59592414,441054066.59592414,441054066.59592414,441054066.59592414,348136.4484931124,348136.4484931124
,08/12/2022,1670457600,428707003.37653023,428707003.37653023,428707003.37653023,428707003.37653023,348086.6535482257,348086.6535482257
,09/12/2022,1670544000,441579081.4626368,441579081.4626368,441579081.4626368,441579081.4626368,346347.4002812926,346347.4002812926
,10/12/2022,1670630400,438446111.8634588,438446111.8634588,438446111.8634588,438446111.8634588,347143.816647104,347143.816647104
,11/12/2022,1670716800,438674014.68841845,438674014.68841845,438674014.68841845,438674014.68841845,346290.606647104,346290.606647104
,12/12/2022,1670803200,434643350.5812989,434643350.5812989,434643350.5812989,434643350.5812989,346321.0844213277,346321.0844213277
,13/12/2022,1670889600,441774970.8828138,441774970.8828138,441774970.8828138,441774970.8828138,347566.9492803696,347566.9492803696
,14/12/2022,1670976000,461057855.0379665,461057855.0379665,461057855.0379665,461057855.0379665,348341.50941988133,348341.50941988133
,15/12/2022,1671062400,455985525.5004416,455985525.5004416,455985525.5004416,455985525.5004416,348911.5492627032,348911.5492627032
,16/12/2022,1671148800,444215018.11552465,444215018.11552465,444215018.11552465,444215018.11552465,349069.2206444633,349069.2206444633
,17/12/2022,1671235200,409646339.8006312,409646339.8006312,409646339.8006312,409646339.8006312,349256.4133655875,349256.4133655875
,18/12/2022,1671321600,413085596.1193925,413085596.1193925,413085596.1193925,413085596.1193925,348627.8018376326,348627.8018376326
,19/12/2022,1671408000,414171861.7025223,414171861.7025223,414171861.7025223,414171861.7025223,348324.5826065753,348324.5826065753
,20/12/2022,1671494400,408309389.56567085,408309389.56567085,408309389.56567085,408309389.56567085,348559.3464049366,348559.3464049366
,21/12/2022,1671580800,421568602.142784,421568602.142784,421568602.142784,421568602.142784,348882.4355254184,348882.4355254184
,22/12/2022,1671667200,425040842.2798533,425040842.2798533,425040842.2798533,425040842.2798533,349155.4062791441,349155.4062791441
,23/12/2022,1671753600,425524382.7159732,425524382.7159732,425524382.7159732,425524382.7159732,349535.38912105566,349535.38912105566
,24/12/2022,1671840000,426893210.91048145,426893210.91048145,426893210.91048145,426893210.91048145,349488.49830572866,349488.49830572866
,25/12/2022,1671926400,427339372.8591599,427339372.8591599,427339372.8591599,427339372.8591599,349630.49830572866,349630.49830572866
,26/12/2022,1672012800,426318940.2247768,426318940.2247768,426318940.2247768,426318940.2247768,349820.24832177174,349820.24832177174
,27/12/2022,1672099200,428072904.568556,428072904.568556,428072904.568556,428072904.568556,349444.4164280749,349444.4164280749
,28/12/2022,1672185600,416273730.5822753,416273730.5822753,416273730.5822753,416273730.5822753,344087.5941959144,344087.5941959144
,29/12/2022,1672272000,409238507.96218336,409238507.96218336,409238507.96218336,409238507.96218336,342972.74407873163,342972.74407873163
,30/12/2022,1672358400,412227157.39694315,412227157.39694315,412227157.39694315,412227157.39694315,343396.7190338069,343396.7190338069
,31/12/2022,1672444800,411247636.9352296,411247636.9352296,411247636.9352296,411247636.9352296,343226.92494886374,343226.92494886374
,01/01/2023,1672531200,411372458.49301654,411372458.49301654,411372458.49301654,411372458.49301654,344089.2471126157,344089.2471126157
,02/01/2023,1672617600,410952204.98453546,410952204.98453546,410952204.98453546,410952204.98453546,343120.67812583846,343120.67812583846
,03/01/2023,1672704000,417469063.825526,417469063.825526,417469063.825526,417469063.825526,343220.23120824614,343220.23120824614
,04/01/2023,1672790400,418164996.4391481,418164996.4391481,418164996.4391481,418164996.4391481,344614.02506872924,344614.02506872924
,05/01/2023,1672876800,432752582.70061964,432752582.70061964,432752582.70061964,432752582.70061964,344773.32549962524,344773.32549962524
,06/01/2023,1672963200,430835835.7227986,430835835.7227986,430835835.7227986,430835835.7227986,343262.6647036129,343262.6647036129
,07/01/2023,1673049600,435764020.9590511,435764020.9590511,435764020.9590511,435764020.9590511,343232.0835537859,343232.0835537859
,08/01/2023,1673136000,433263661.4140168,433263661.4140168,433263661.4140168,433263661.4140168,343279.74250989733,343279.74250989733
,09/01/2023,1673222400,443292527.9232804,443292527.9232804,443292527.9232804,443292527.9232804,343334.2069204582,343334.2069204582
,10/01/2023,1673308800,453783116.1750462,453783116.1750462,453783116.1750462,453783116.1750462,342488.16279362864,342488.16279362864
,11/01/2023,1673395200,456976470.2889914,456976470.2889914,456976470.2889914,456976470.2889914,341687.64274903835,341687.64274903835
,12/01/2023,1673481600,479773624.08951485,479773624.08951485,479773624.08951485,479773624.08951485,340871.7817458844,340871.7817458844
,13/01/2023,1673568000,486942386.45786434,486942386.45786434,486942386.45786434,486942386.45786434,345736.6314436491,345736.6314436491
,14/01/2023,1673654400,531416374.15371525,531416374.15371525,531416374.15371525,531416374.15371525,344585.54014337744,344585.54014337744
,15/01/2023,1673740800,526492247.01563686,526492247.01563686,526492247.01563686,526492247.01563686,344290.3505833972,344290.3505833972
,16/01/2023,1673827200,527144333.1907993,527144333.1907993,527144333.1907993,527144333.1907993,340893.668480043,340893.668480043
,17/01/2023,1673913600,501638502.0251863,501638502.0251863,501638502.0251863,501638502.0251863,320263.6111325112,320263.6111325112
,18/01/2023,1674000000,500088719.45850307,500088719.45850307,500088719.45850307,500088719.45850307,318215.7116322226,318215.7116322226
,19/01/2023,1674086400,481737459.96474105,481737459.96474105,481737459.96474105,481737459.96474105,317425.3841258408,317425.3841258408
,20/01/2023,1674172800,491783830.58365667,491783830.58365667,491783830.58365667,491783830.58365667,317382.27207722276,317382.27207722276
,21/01/2023,1674259200,525492902.1543584,525492902.1543584,525492902.1543584,525492902.1543584,317547.15059030027,317547.15059030027
,22/01/2023,1674345600,518808254.6719074,518808254.6719074,518808254.6719074,518808254.6719074,317389.62484746054,317389.62484746054
,23/01/2023,1674432000,518635178.1624187,518635178.1624187,518635178.1624187,518635178.1624187,316696.6965648242,316696.6965648242
,24/01/2023,1674518400,515568749.5106352,515568749.5106352,515568749.5106352,515568749.5106352,316618.4071769358,316618.4071769358
,25/01/2023,1674604800,489940035.38416046,489940035.38416046,489940035.38416046,489940035.38416046,316304.6162782275,316304.6162782275
,26/01/2023,1674691200,585885980.4173443,585885980.4173443,585885980.4173443,585885980.4173443,362239.38445489324,362239.38445489324
,27/01/2023,1674777600,572729813.7034062,572729813.7034062,572729813.7034062,572729813.7034062,359348.6094261553,359348.6094261553
,28/01/2023,1674864000,584033811.8685689,584033811.8685689,584033811.8685689,584033811.8685689,364074.53861745016,364074.53861745016
,29/01/2023,1674950400,578342127.2348155,578342127.2348155,578342127.2348155,578342127.2348155,364270.9928604908,364270.9928604908
,30/01/2023,1675036800,599694727.1141621,599694727.1141621,599694727.1141621,599694727.1141621,364553.8489821716,364553.8489821716
,31/01/2023,1675123200,571146243.6850054,571146243.6850054,571146243.6850054,571146243.6850054,363634.5508798883,363634.5508798883
,01/02/2023,1675209600,577948600.8288047,577948600.8288047,577948600.8288047,577948600.8288047,364406.4317962199,364406.4317962199
,02/02/2023,1675296000,612523404.6945094,612523404.6945094,612523404.6945094,612523404.6945094,364118.27577681106,364118.27577681106
,03/02/2023,1675382400,598696610.906074,598696610.906074,598696610.906074,598696610.906074,363288.9828858634,363288.9828858634
,04/02/2023,1675468800,603351147.2758769,603351147.2758769,603351147.2758769,603351147.2758769,362344.77024369076,362344.77024369076
,05/02/2023,1675555200,609403676.2304412,609403676.2304412,609403676.2304412,609403676.2304412,366272.193911793,366272.193911793
,06/02/2023,1675641600,599397338.1355939,599397338.1355939,599397338.1355939,599397338.1355939,365713.63783303875,365713.63783303875
,07/02/2023,1675728000,593823484.9849933,593823484.9849933,593823484.9849933,593823484.9849933,366103.4672936624,366103.4672936624
,08/02/2023,1675814400,616694989.0573561,616694989.0573561,616694989.0573561,616694989.0573561,366517.4844924795,366517.4844924795
,09/02/2023,1675900800,605034929.9542503,605034929.9542503,605034929.9542503,605034929.9542503,366598.963859822,366598.963859822
,10/02/2023,1675987200,566727027.6769295,566727027.6769295,566727027.6769295,566727027.6769295,365814.4276971182,365814.4276971182
,11/02/2023,1676073600,554627216.4431443,554627216.4431443,554627216.4431443,554627216.4431443,365989.1095822573,365989.1095822573
,12/02/2023,1676160000,560668711.112611,560668711.112611,560668711.112611,560668711.112611,365028.1980732643,365028.1980732643
,13/02/2023,1676246400,552254308.5628892,552254308.5628892,552254308.5628892,552254308.5628892,364953.08584534255,364953.08584534255
,14/02/2023,1676332800,549316965.016863,549316965.016863,549316965.016863,549316965.016863,365288.34811832965,365288.34811832965
,15/02/2023,1676419200,565784901.659892,565784901.659892,565784901.659892,565784901.659892,364683.714265387,364683.714265387
,16/02/2023,1676505600,616621196.7656746,616621196.7656746,616621196.7656746,616621196.7656746,365203.8857196772,365203.8857196772
,17/02/2023,1676592000,603580202.7238333,603580202.7238333,603580202.7238333,603580202.7238333,365215.1988744476,365215.1988744476
,18/02/2023,1676678400,619084712.29903,619084712.29903,619084712.29903,619084712.29903,365129.70197876164,365129.70197876164
,19/02/2023,1676764800,621044636.7712635,621044636.7712635,621044636.7712635,621044636.7712635,365981.2937311872,365981.2937311872
,20/02/2023,1676851200,614753038.6561304,614753038.6561304,614753038.6561304,614753038.6561304,366740.8627874736,366740.8627874736
,21/02/2023,1676937600,626057644.2617971,626057644.2617971,626057644.2617971,626057644.2617971,366827.78509257565,366827.78509257565
,22/02/2023,1677024000,608879971.2906564,608879971.2906564,608879971.2906564,608879971.2906564,366969.80568502867,366969.80568502867
,23/02/2023,1677110400,600604325.5901111,600604325.5901111,600604325.5901111,600604325.5901111,366456.77146350476,366456.77146350476
,24/02/2023,1677196800,604139764.0502669,604139764.0502669,604139764.0502669,604139764.0502669,366663.0842646081,366663.0842646081
,25/02/2023,1677283200,590832516.571614,590832516.571614,590832516.571614,590832516.571614,368436.73474489845,368436.73474489845
,26/02/2023,1677369600,585846576.9845765,585846576.9845765,585846576.9845765,585846576.9845765,367860.06165126804,367860.06165126804
,27/02/2023,1677456000,602552386.5622768,602552386.5622768,602552386.5622768,602552386.5622768,367802.46394767397,367802.46394767397
,28/02/2023,1677542400,599657022.537175,599657022.537175,599657022.537175,599657022.537175,368054.8362674926,368054.8362674926
,01/03/2023,1677628800,592111233.4726623,592111233.4726623,592111233.4726623,592111233.4726623,368145.9582883573,368145.9582883573
,02/03/2023,1677715200,612207401.5193343,612207401.5193343,612207401.5193343,612207401.5193343,368103.3475951118,368103.3475951118
,03/03/2023,1677801600,605526216.4367867,605526216.4367867,605526216.4367867,605526216.4367867,368112.23224826687,368112.23224826687
,04/03/2023,1677888000,577996867.5493567,577996867.5493567,577996867.5493567,577996867.5493567,367437.0602011104,367437.0602011104
,05/03/2023,1677974400,578055566.0099348,578055566.0099348,578055566.0099348,578055566.0099348,368401.7908532556,368401.7908532556
,06/03/2023,1678060800,578285174.5213834,578285174.5213834,578285174.5213834,578285174.5213834,368494.1086084313,368494.1086084313
,07/03/2023,1678147200,575421665.861767,575421665.861767,575421665.861767,575421665.861767,367794.38157503074,367794.38157503074
,08/03/2023,1678233600,577783611.2515415,577783611.2515415,577783611.2515415,577783611.2515415,368099.44398176746,368099.44398176746
,09/03/2023,1678320000,565048947.7252269,565048947.7252269,565048947.7252269,565048947.7252269,368038.1343875639,368038.1343875639
,10/03/2023,1678406400,524949472.7379651,524949472.7379651,524949472.7379651,524949472.7379651,368026.60754629876,368026.60754629876
,11/03/2023,1678492800,529462257.0829821,529462257.0829821,529462257.0829821,529462257.0829821,368529.2283533554,368529.2283533554
,12/03/2023,1678579200,567107643.9337274,567107643.9337274,567107643.9337274,567107643.9337274,387043.429313983,387043.429313983
,13/03/2023,1678665600,622994490.3131016,622994490.3131016,622994490.3131016,622994490.3131016,392622.9653777228,392622.9653777228
,14/03/2023,1678752000,661328230.6071281,661328230.6071281,661328230.6071281,661328230.6071281,394145.1299301071,394145.1299301071
,15/03/2023,1678838400,675720580.1735464,675720580.1735464,675720580.1735464,675720580.1735464,396029.0347041134,396029.0347041134
,16/03/2023,1678924800,662250066.9812841,662250066.9812841,662250066.9812841,662250066.9812841,399207.9540067177,399207.9540067177
,17/03/2023,1679011200,668535445.0617533,668535445.0617533,668535445.0617533,668535445.0617533,398723.3448411771,398723.3448411771
,18/03/2023,1679097600,715617131.0042928,715617131.0042928,715617131.0042928,715617131.0042928,397081.95639987616,397081.95639987616
,19/03/2023,1679184000,710647806.217028,710647806.217028,710647806.217028,710647806.217028,397685.3461840377,397685.3461840377
,20/03/2023,1679270400,712407084.1403735,712407084.1403735,712407084.1403735,712407084.1403735,398090.6391182042,398090.6391182042
,21/03/2023,1679356800,703019994.8640484,703019994.8640484,703019994.8640484,703019994.8640484,398052.2576587766,398052.2576587766
,22/03/2023,1679443200,717250146.7063208,717250146.7063208,717250146.7063208,717250146.7063208,398259.89844656223,398259.89844656223
,23/03/2023,1679529600,699352989.7629955,699352989.7629955,699352989.7629955,699352989.7629955,398975.9592913311,398975.9592913311
,24/03/2023,1679616000,722730479.562255,722730479.562255,722730479.562255,722730479.562255,398778.65300616605,398778.65300616605
,25/03/2023,1679702400,704887410.2463934,704887410.2463934,704887410.2463934,704887410.2463934,399233.92061984225,399233.92061984225
,26/03/2023,1679788800,704910575.3530067,704910575.3530067,704910575.3530067,704910575.3530067,399048.1496269455,399048.1496269455
,27/03/2023,1679875200,714392002.7536293,714392002.7536293,714392002.7536293,714392002.7536293,400695.5054482799,400695.5054482799
,28/03/2023,1679961600,684418551.9585513,684418551.9585513,684418551.9585513,684418551.9585513,400284.56159884395,400284.56159884395
,29/03/2023,1680048000,715215610.329685,715215610.329685,715215610.329685,715215610.329685,402403.345596663,402403.345596663
,30/03/2023,1680134400,719424140.4720491,719424140.4720491,719424140.4720491,719424140.4720491,402792.7710653154,402792.7710653154
,31/03/2023,1680220800,727421003.2715282,727421003.2715282,727421003.2715282,727421003.2715282,402096.6592069562,402096.6592069562
,01/04/2023,1680307200,732842313.7179629,732842313.7179629,732842313.7179629,732842313.7179629,401786.3953803608,401786.3953803608
,02/04/2023,1680393600,730595540.1059852,730595540.1059852,730595540.1059852,730595540.1059852,402170.7998359518,402170.7998359518
,03/04/2023,1680480000,719803601.3162757,719803601.3162757,719803601.3162757,719803601.3162757,401855.51659014943,401855.51659014943
,04/04/2023,1680566400,727083434.4123378,727083434.4123378,727083434.4123378,727083434.4123378,402308.1284650623,402308.1284650623
,05/04/2023,1680652800,765961988.4794213,765961988.4794213,765961988.4794213,765961988.4794213,402498.12849020044,402498.12849020044
,06/04/2023,1680739200,761342082.4732543,761342082.4732543,761342082.4732543,761342082.4732543,400786.5164997496,400786.5164997496
,07/04/2023,1680825600,755951559.4793923,755951559.4793923,755951559.4793923,755951559.4793923,401888.1230618779,401888.1230618779
,08/04/2023,1680912000,747477081.4600823,747477081.4600823,747477081.4600823,747477081.4600823,402291.15549101605,402291.15549101605
,09/04/2023,1680998400,746993316.1666306,746993316.1666306,746993316.1666306,746993316.1666306,402113.032006024,402113.032006024
,10/04/2023,1681084800,749858579.961434,749858579.961434,749858579.961434,749858579.961434,402548.11623564456,402548.11623564456
,11/04/2023,1681171200,768186662.7139051,768186662.7139051,768186662.7139051,768186662.7139051,401584.3371620454,401584.3371620454
,12/04/2023,1681257600,762465385.067744,762465385.067744,762465385.067744,762465385.067744,402611.3555115345,402611.3555115345
,13/04/2023,1681344000,763788506.7693976,763788506.7693976,763788506.7693976,763788506.7693976,399799.26339588343,399799.26339588343
,14/04/2023,1681430400,841856950.4839673,841856950.4839673,841856950.4839673,841856950.4839673,400683.9201751349,400683.9201751349
,15/04/2023,1681516800,832884758.6043875,832884758.6043875,832884758.6043875,832884758.6043875,396999.33678323484,396999.33678323484
,16/04/2023,1681603200,833460842.4800829,833460842.4800829,833460842.4800829,833460842.4800829,397461.4882878466,397461.4882878466
,17/04/2023,1681689600,829209779.235485,829209779.235485,829209779.235485,829209779.235485,397346.15919318644,397346.15919318644
,18/04/2023,1681776000,826483729.1441324,826483729.1441324,826483729.1441324,826483729.1441324,398397.5710738544,398397.5710738544
,19/04/2023,1681862400,837093146.844244,837093146.844244,837093146.844244,837093146.844244,399408.896162496,399408.896162496
,20/04/2023,1681948800,771974943.3145096,771974943.3145096,771974943.3145096,771974943.3145096,396973.719339989,396973.719339989
,21/04/2023,1682035200,774752973.7409699,774752973.7409699,774752973.7409699,774752973.7409699,396548.6573141615,396548.6573141615
,22/04/2023,1682121600,722217902.2937031,722217902.2937031,722217902.2937031,722217902.2937031,390867.66047729,390867.66047729
,23/04/2023,1682208000,726366621.2053422,726366621.2053422,726366621.2053422,726366621.2053422,390675.11870601325,390675.11870601325
,24/04/2023,1682294400,728558500.0270865,728558500.0270865,728558500.0270865,728558500.0270865,391029.5838443341,391029.5838443341
,25/04/2023,1682380800,721313423.6550053,721313423.6550053,721313423.6550053,721313423.6550053,392173.75570471183,392173.75570471183
,26/04/2023,1682467200,734786995.1298608,734786995.1298608,734786995.1298608,734786995.1298608,393228.6177511831,393228.6177511831
,27/04/2023,1682553600,762105503.4350599,762105503.4350599,762105503.4350599,762105503.4350599,396187.0988953316,396187.0988953316
,28/04/2023,1682640000,754878891.3182614,754878891.3182614,754878891.3182614,754878891.3182614,396222.3669651118,396222.3669651118
,29/04/2023,1682726400,748005881.7950839,748005881.7950839,748005881.7950839,748005881.7950839,396286.1087950898,396286.1087950898
,30/04/2023,1682812800,752957031.6304128,752957031.6304128,752957031.6304128,752957031.6304128,395866.05590305873,395866.05590305873
,01/05/2023,1682899200,745146367.9626052,745146367.9626052,745146367.9626052,745146367.9626052,395708.26786184544,395708.26786184544
,02/05/2023,1682985600,725463488.8975799,725463488.8975799,725463488.8975799,725463488.8975799,395857.06352452195,395857.06352452195
,03/05/2023,1683072000,737800671.6629698,737800671.6629698,737800671.6629698,737800671.6629698,396328.2310621404,396328.2310621404
,04/05/2023,1683158400,758201934.3728343,758201934.3728343,758201934.3728343,758201934.3728343,397084.9443144171,397084.9443144171
,05/05/2023,1683244800,749540121.0211858,749540121.0211858,749540121.0211858,749540121.0211858,397893.64997913,397893.64997913
,06/05/2023,1683331200,798933274.8725163,798933274.8725163,798933274.8725163,798933274.8725163,398103.1342016176,398103.1342016176
,07/05/2023,1683417600,759593995.5398971,759593995.5398971,759593995.5398971,759593995.5398971,398066.24823258293,398066.24823258293
,08/05/2023,1683504000,750910227.251451,750910227.251451,750910227.251451,750910227.251451,398805.15547902224,398805.15547902224
,09/05/2023,1683590400,735979360.8049155,735979360.8049155,735979360.8049155,735979360.8049155,398833.4665371048,398833.4665371048
,10/05/2023,1683676800,746343008.3848987,746343008.3848987,746343008.3848987,746343008.3848987,402154.80067725945,402154.80067725945
,11/05/2023,1683763200,738463687.5989292,738463687.5989292,738463687.5989292,738463687.5989292,402417.1762379251,402417.1762379251
,12/05/2023,1683849600,725825426.5538105,725825426.5538105,725825426.5538105,725825426.5538105,402773.15895265475,402773.15895265475
,13/05/2023,1683936000,729844244.3885385,729844244.3885385,729844244.3885385,729844244.3885385,404265.21269361157,404265.21269361157
,14/05/2023,1684022400,726610190.9321021,726610190.9321021,726610190.9321021,726610190.9321021,404280.9957948367,404280.9957948367
,15/05/2023,1684108800,722761898.4859266,722761898.4859266,722761898.4859266,722761898.4859266,404432.8232812527,404432.8232812527
,16/05/2023,1684195200,733352666.7313111,733352666.7313111,733352666.7313111,733352666.7313111,403772.9754886778,403772.9754886778
